@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,13-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value_Unit numeric
@attribute DataValueTypeID numeric
@attribute Data_Value_Type numeric
@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.596455,-0.56558,'Overall Health'
1,1,1,-0.271156,-0.227673,'Overall Health'
1,1,1,-0.814807,-0.8896,Caregiving
1,1,1,-0.489508,-0.533178,Caregiving
1,1,1,-0.293437,-0.324879,Caregiving
1,1,1,-1.202492,-1.116414,'Mental Health'
1,1,1,2.077235,2.295053,'Overall Health'
1,1,1,1.221654,-0.959032,Caregiving
1,1,1,1.551409,1.563694,'Screenings and Vaccines'
1,1,1,2.473832,2.730166,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.493964,-0.635013,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.1,-1.079383,'Mental Health'
1,1,1,0.615618,0.758273,'Screenings and Vaccines'
2,2,2,-1.501054,-1.357114,'Overall Health'
1,1,1,-0.449402,-0.454487,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.250213,0.313903,'Screenings and Vaccines'
2,2,2,-1.38965,-1.283052,'Overall Health'
1,1,1,1.440005,1.526663,'Screenings and Vaccines'
1,1,1,-0.32463,-0.297106,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.064351,-0.940517,'Mental Health'
1,1,1,1.333058,0.860108,'Screenings and Vaccines'
1,1,1,-0.939579,-0.838682,'Smoking and Alcohol Use'
1,1,1,-0.288981,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,0.909723,0.605521,'Cognitive Decline'
1,1,1,1.667269,1.836797,'Overall Health'
1,1,1,-0.78807,-0.662786,'Nutrition/Physical Activity/Obesity'
1,1,1,1.310777,1.471117,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.170003,-0.190642,'Screenings and Vaccines'
1,1,1,-0.761333,-0.648899,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.944035,-0.959032,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.654385,-0.584095,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.371825,-1.287681,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.800954,1.980291,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.195402,-0.088808,'Screenings and Vaccines'
1,1,1,1.751936,1.998807,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.269334,-1.1303,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.595971,1.591467,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.275612,-0.84794,'Cognitive Decline'
1,1,1,-0.449402,-0.394312,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.395929,-0.338766,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.532247,-1.435805,'Smoking and Alcohol Use'
1,1,1,1.114706,1.221159,'Screenings and Vaccines'
1,1,1,-1.091088,-0.931259,'Smoking and Alcohol Use'
1,1,1,2.424815,2.595929,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.221654,1.156355,'Screenings and Vaccines'
1,1,1,-0.78807,-0.797022,Caregiving
1,1,1,0.424003,0.133378,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.816144,0.744387,'Overall Health'
1,1,1,2.629797,2.901433,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
2,2,2,-1.380738,-1.232135,'Overall Health'
1,1,1,0.718109,0.836964,'Screenings and Vaccines'
1,1,1,1.306321,1.410942,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.03004,1.235045,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,-1.416387,-1.306197,'Overall Health'
1,1,1,-0.895017,-0.801651,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.376282,-1.255279,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.101823,-0.014746,'Screenings and Vaccines'
1,1,1,1.119163,1.165612,'Screenings and Vaccines'
1,1,1,-1.206948,-1.236764,'Mental Health'
1,1,1,-0.20877,-0.116581,'Overall Health'
1,1,1,-1.1,-1.121042,'Nutrition/Physical Activity/Obesity'
1,1,1,1.105794,1.049891,'Screenings and Vaccines'
1,1,1,-0.048349,-0.190642,'Screenings and Vaccines'
1,1,1,-0.489508,-0.334137,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.783614,-1.014579,'Mental Health'
1,1,1,-1.354001,-1.232135,'Smoking and Alcohol Use'
1,1,1,-0.271156,-0.250817,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.846,-0.755363,'Mental Health'
1,1,1,-0.569718,-0.801651,'Mental Health'
1,1,1,-0.462771,-0.380425,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.948491,-0.838682,'Smoking and Alcohol Use'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.467227,-0.366539,'Mental Health'
1,1,1,-1.104456,-1.005321,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.217198,1.383169,'Screenings and Vaccines'
1,1,1,-1.082176,-1.107156,'Smoking and Alcohol Use'
1,1,1,-0.008243,-0.033261,'Overall Health'
1,1,1,-1.255966,-1.204362,'Cognitive Decline'
1,1,1,-0.20877,-0.144354,'Cognitive Decline'
1,1,1,1.061233,0.471284,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.068807,-1.005321,'Overall Health'
1,1,1,-1.037614,-1.000692,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.337999,-0.255446,'Overall Health'
1,1,1,0.419547,0.489799,'Overall Health'
1,1,1,0.098704,0.175037,'Screenings and Vaccines'
1,1,1,0.588881,0.684211,'Screenings and Vaccines'
1,1,1,-1.126737,-1.176589,Caregiving
1,1,1,1.382075,1.508148,'Screenings and Vaccines'
1,1,1,0.036318,0.161151,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.92621,-0.903486,'Smoking and Alcohol Use'
1,1,1,1.493479,1.614611,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.278246,-1.213619,'Smoking and Alcohol Use'
2,2,2,-1.478773,-1.347856,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.939579,-0.871084,'Mental Health'
1,1,1,0.633442,0.619407,'Overall Health'
1,1,1,-0.525157,-0.491518,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.321512,0.401851,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.458315,-0.440601,'Overall Health'
1,1,1,-0.021612,-0.019375,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.122281,-1.079383,'Mental Health'
1,1,1,-1.269334,-1.17196,'Smoking and Alcohol Use'
2,2,2,-1.483229,-1.357114,'Overall Health'
1,1,1,0.21902,0.32779,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.743024,1.947889,'Screenings and Vaccines'
1,1,1,-0.761333,-0.880342,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.230566,1.137839,'Overall Health'
1,1,1,-0.507332,-0.431343,'Overall Health'
1,1,1,1.136987,0.929541,'Overall Health'
1,1,1,0.597793,0.647181,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.468565,0.489799,'Overall Health'
2,2,2,-1.483229,-1.338599,'Overall Health'
1,1,1,-0.542981,-0.463745,'Overall Health'
1,1,1,2.571868,2.836629,'Screenings and Vaccines'
1,1,1,0.049687,-0.477631,'Screenings and Vaccines'
1,1,1,-1.220316,-1.121042,'Cognitive Decline'
1,1,1,-0.235507,-0.232302,'Overall Health'
1,1,1,1.849971,1.915487,'Screenings and Vaccines'
1,1,1,0.049687,0.188924,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.02295,0.063945,'Overall Health'
1,1,1,-0.413753,-0.380425,Caregiving
1,1,1,-0.199858,-0.273962,'Nutrition/Physical Activity/Obesity'
1,1,1,0.517582,0.16578,'Screenings and Vaccines'
1,1,1,0.958741,0.938799,'Screenings and Vaccines'
1,1,1,1.141443,1.151726,'Screenings and Vaccines'
1,1,1,-0.507332,-0.394312,'Nutrition/Physical Activity/Obesity'
1,1,1,2.496113,2.781083,'Overall Health'
1,1,1,-0.725684,-0.949775,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.538525,-0.431343,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.190946,-0.449858,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.133016,-0.000859,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.147722,-0.213787,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.159268,1.33688,'Screenings and Vaccines'
1,1,1,1.640532,1.693302,Caregiving
1,1,1,2.603061,2.406146,'Screenings and Vaccines'
2,2,2,-1.398562,-1.246021,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.047864,0.531459,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.453858,-0.570209,'Smoking and Alcohol Use'
1,1,1,-1.452036,-1.33397,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.520216,1.605354,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.279584,0.985087,'Screenings and Vaccines'
1,1,1,-1.073263,-0.986806,'Mental Health'
1,1,1,-1.670387,-0.28392,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.513126,0.577748,'Screenings and Vaccines'
1,1,1,0.909723,1.049891,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.517582,0.133378,'Overall Health'
1,1,1,1.493479,1.452602,'Overall Health'
1,1,1,-0.502876,-0.579466,'Cognitive Decline'
1,1,1,-1.166843,-1.074754,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.199858,-0.107323,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.404841,-0.283219,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.177577,-0.130467,'Nutrition/Physical Activity/Obesity'
1,1,1,0.615618,0.374078,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.030524,0.045429,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.251509,-1.167331,'Smoking and Alcohol Use'
1,1,1,-1.166843,-1.134929,Caregiving
1,1,1,-0.315718,-0.662786,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.50867,0.457398,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.756392,1.994178,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.594633,-1.500609,'Cognitive Decline'
1,1,1,0.432915,0.059316,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.288981,-0.338766,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.071967,0.161151,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.210108,0.341676,'Overall Health'
1,1,1,1.061233,1.151726,'Screenings and Vaccines'
1,1,1,-0.814807,-0.801651,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.263582,0.045429,'Cognitive Decline'
1,1,1,1.466742,1.429457,'Screenings and Vaccines'
1,1,1,0.214564,0.309274,'Overall Health'
1,1,1,-0.917298,-0.857198,Caregiving
1,1,1,0.227933,-0.153611,'Overall Health'
1,1,1,-0.583087,-0.602611,'Overall Health'
1,1,1,2.17527,2.378373,'Overall Health'
1,1,1,1.792041,1.45723,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.502876,-0.338766,'Mental Health'
1,1,1,2.273305,1.998807,'Screenings and Vaccines'
1,1,1,-0.311262,-0.162869,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.32463,-0.269333,'Nutrition/Physical Activity/Obesity'
1,1,1,2.620885,2.87366,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.333058,1.383169,'Screenings and Vaccines'
1,1,1,-1.376282,-1.25065,'Smoking and Alcohol Use'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,-1.398562,-1.283052,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.243935,1.387798,'Overall Health'
1,1,1,-1.1,-1.199733,Caregiving
1,1,1,-1.247053,-1.190475,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.021127,1.21653,'Overall Health'
2,2,2,-1.429755,-1.29231,'Overall Health'
1,1,1,-0.796982,-1.023836,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.095544,-1.060867,'Overall Health'
2,2,2,-1.474317,-1.343227,'Overall Health'
1,1,1,-0.427122,-0.366539,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.264878,-1.153444,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.312599,0.360192,'Screenings and Vaccines'
2,2,2,-1.380738,-1.255279,'Overall Health'
1,1,1,-1.024246,-0.949775,'Mental Health'
1,1,1,1.489023,1.670158,'Overall Health'
1,1,1,1.644988,1.494261,'Screenings and Vaccines'
1,1,1,-0.623192,-0.52392,'Mental Health'
1,1,1,-0.890561,-1.079383,'Mental Health'
1,1,1,-0.49842,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,0.058599,-0.047148,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.391472,-0.232302,'Nutrition/Physical Activity/Obesity'
1,1,1,1.658357,1.744219,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.680637,1.799766,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.609339,1.707189,Caregiving
1,1,1,-0.725684,-0.579466,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.591999,-0.56558,'Overall Health'
1,1,1,1.261759,1.230416,'Overall Health'
1,1,1,-0.239963,-0.255446,'Overall Health'
1,1,1,1.471198,1.61924,'Screenings and Vaccines'
2,2,2,-1.380738,-1.283052,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.618251,1.744219,'Screenings and Vaccines'
1,1,1,1.105794,1.272076,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.373163,1.373911,Caregiving
1,1,1,-0.480595,-0.398941,'Nutrition/Physical Activity/Obesity'
1,1,1,0.8206,0.943427,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.707859,-0.611868,'Mental Health'
1,1,1,0.464108,0.031543,'Overall Health'
1,1,1,1.591514,1.711817,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,2.072779,2.299682,'Overall Health'
1,1,1,-0.38256,-0.223044,'Nutrition/Physical Activity/Obesity'
1,1,1,2.513938,2.693135,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.905267,1.017489,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.098704,0.216697,'Screenings and Vaccines'
1,1,1,1.907901,2.077497,'Screenings and Vaccines'
1,1,1,1.114706,1.160984,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.327264,-1.301568,'Cognitive Decline'
1,1,1,1.453374,1.438715,Caregiving
1,1,1,1.364251,1.156355,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.930667,-0.8896,Caregiving
2,2,2,-1.420843,-1.278423,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.569718,-0.769249,'Cognitive Decline'
1,1,1,-1.238141,-1.236764,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.133016,-0.093436,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.734596,-0.713703,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.485052,-0.468374,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.436034,-0.352652,'Nutrition/Physical Activity/Obesity'
1,1,1,0.771583,0.93417,'Screenings and Vaccines'
1,1,1,-0.685578,-0.963661,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
2,2,2,-1.327264,-1.190475,'Overall Health'
1,1,1,0.303687,0.40648,'Overall Health'
1,1,1,-0.288981,-0.528549,'Cognitive Decline'
2,2,2,-1.420843,-1.278423,'Overall Health'
1,1,1,-0.747964,-0.672043,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.22611,1.327622,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.388354,0.151893,'Screenings and Vaccines'
1,1,1,-1.126737,-1.019208,'Overall Health'
1,1,1,1.9792,2.017322,'Overall Health'
1,1,1,0.227933,0.249099,'Overall Health'
1,1,1,0.129897,0.147264,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,2.197551,2.077497,'Overall Health'
1,1,1,0.170003,0.332418,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.113369,-1.023836,'Overall Health'
1,1,1,0.000669,-0.102694,'Cognitive Decline'
1,1,1,1.818778,2.045095,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.377619,1.461859,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.721227,-0.96829,'Overall Health'
1,1,1,2.29113,2.230249,'Overall Health'
1,1,1,-1.21586,-1.158073,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.975228,-0.871084,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.524672,1.688673,'Screenings and Vaccines'
2,2,2,-1.411931,-1.320083,'Overall Health'
1,1,1,0.196739,0.24447,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.346426,1.434086,'Screenings and Vaccines'
1,1,1,0.526495,0.147264,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.066173,-0.209158,'Screenings and Vaccines'
1,1,1,-0.516245,-0.505405,Caregiving
1,1,1,-1.282702,-1.236764,'Mental Health'
1,1,1,-0.342455,-0.1999,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.91418,1.073035,'Screenings and Vaccines'
1,1,1,0.499758,0.40648,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.22611,1.313736,'Screenings and Vaccines'
2,2,2,-1.403018,-1.264537,'Overall Health'
1,1,1,-0.467227,-0.343395,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.251509,-1.208991,'Smoking and Alcohol Use'
1,1,1,1.007759,1.068406,'Screenings and Vaccines'
1,1,1,-1.322808,-1.181218,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.670387,-0.447356,'Cognitive Decline'
1,1,1,1.649444,1.813652,'Overall Health'
1,1,1,-0.944035,-0.792394,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.264878,-1.190475,'Smoking and Alcohol Use'
1,1,1,-0.921754,-0.834053,Caregiving
1,1,1,-0.881649,-0.769249,'Overall Health'
1,1,1,0.054143,-0.232302,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.315718,-0.260075,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.037614,-0.991434,'Overall Health'
1,1,1,-0.03498,-0.352652,'Overall Health'
1,1,1,0.441828,0.462026,'Nutrition/Physical Activity/Obesity'
1,1,1,0.094248,0.013027,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.079542,0.031543,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.460948,-1.329341,'Overall Health'
1,1,1,-0.944035,-0.986806,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.057261,0.00377,'Nutrition/Physical Activity/Obesity'
1,1,1,0.882987,1.036004,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.992568,2.109899,'Screenings and Vaccines'
1,1,1,-0.694491,-0.630384,'Overall Health'
1,1,1,-0.908386,-0.866455,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.923092,1.045262,'Overall Health'
1,1,1,-0.404841,-0.352652,'Nutrition/Physical Activity/Obesity'
1,1,1,1.751936,1.938631,'Overall Health'
1,1,1,-0.106279,0.00377,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.673548,0.582377,'Screenings and Vaccines'
1,1,1,-1.153474,-1.046981,'Smoking and Alcohol Use'
1,1,1,1.876708,1.952518,'Screenings and Vaccines'
1,1,1,-0.747964,-0.718332,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.975228,-0.884971,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.206948,-1.195104,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.842881,0.980458,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.518878,-1.394145,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,2.380253,2.531125,'Overall Health'
1,1,1,-0.721227,-0.648899,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.462771,-0.426714,'Mental Health'
1,1,1,-1.153474,-1.05161,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.177577,-0.153611,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.395929,-0.759992,'Screenings and Vaccines'
1,1,1,-0.997509,-0.959032,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.364735,-0.505405,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.050983,-1.134929,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.453374,1.577581,'Screenings and Vaccines'
1,1,1,-0.07063,0.0408,'Nutrition/Physical Activity/Obesity'
1,1,1,0.317056,0.318532,'Overall Health'
1,1,1,1.841059,1.975662,'Screenings and Vaccines'
1,1,1,-0.997509,-0.982177,'Mental Health'
1,1,1,-0.337999,-0.269333,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.690034,-0.917373,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.016671,1.09618,'Screenings and Vaccines'
1,1,1,-0.721227,-0.607239,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
